name,tag,market
Dhanada Corporatin Limited,DHANADACO.BO,BSE
Glance Finance Ltd.,GLANCE.BO,BSE
Shilchar Technologies Ltd.,SHILCTECH.BO,BSE
TRADEWELL HOLDINGS LIMITED,TRADEWELL.BO,BSE
SPRIGHT AGRO LIMITED,SPRIGHT.BO,BSE
Raymed Labs. Ltd.,RAYLA.BO,BSE
Nucleus Software Exports Ltd,NUCLEUS.BO,BSE
Colinz Laboratories ltd.,COLINZ.BO,BSE
Wellness Noni Limited,WELLNESS.BO,BSE
Nalin Lease Finance Ltd.,NLFL.BO,BSE
Manappuram Finance Limited,MANAPPURAM.BO,BSE
RTS Power Corporation Ltd.,RTSPOWR.BO,BSE
Comfort Intech Ltd,COMFINTE.BO,BSE
Shyama Computronics and Services Limited,SHYAMACOMP.BO,BSE
Mayur Floorings Ltd.,MAYURFL.BO,BSE
Anjani Synthetics Limited,ANJANI.BO,BSE
XTGLOBAL INFOTECH LIMITED,XTGLOBAL.BO,BSE
Deco-Mica Ltd.,DECOMIC.BO,BSE
Rander Corporation Ltd.,RANDER.BO,BSE
Rasi Electrodes Ltd.,RASIELEC.BO,BSE
SCOOBEE DAY GARMENTS (INDIA) LIMITED,SCOOBEEDAY.BO,BSE
Citiport Financial Services Ltd.,CITIPOR.BO,BSE
Dhruva Capital Services Ltd.,DHRUVCA.BO,BSE
Shamrock Industrial Co. Ltd.,SHAMROIN.BO,BSE
LINC LIMITED,LINC.BO,BSE
Prima Industries Ltd.,PRIMAIN.BO,BSE
ANERI FINCAP LIMITED,ANERI.BO,BSE
India Gelatine & Chemicals Ltd.,INDGELA.BO,BSE
Optimus Finance Limited,OPTIFIN.BO,BSE
Paragon Finance Ltd.,PARAGONF.BO,BSE
Pratiksha Chemicals Ltd.,PRATIKSH.BO,BSE
Esha Media Research Limited,ESHAMEDIA.BO,BSE
Refex Renewables & Infrastructure Limited,REFEXRENEW.BO,BSE
Surya Industrial Corporation Ltd.,SURINDL.BO,BSE
PROGREX VENTURES LIMITED,PROGREXV.BO,BSE
V.S.T.Tillers Tractors Ltd.,VSTTILLERS.BO,BSE
B2B Software Technologies Ltd.,B2BSOFT.BO,BSE
Nikki Global Finance Ltd.,NIKKIGL.BO,BSE
Radhe Developers (India) ltd.,RADHEDE.BO,BSE
Kinetic Trust Ltd.,KINETRU.BO,BSE
Elixir Capital Limited,ELIXIR.BO,BSE
Trishakti Industries Limited,TRISHAKT.BO,BSE
Pankaj Polymers Ltd.,PANKAJPO.BO,BSE
MARBLE CITY INDIA LIMITED,MARBLE.BO,BSE
Virgo Polymers (India) Ltd.,VIRPOLY.BO,BSE
Cindrella Financial Services Ltd.,CINDRELL.BO,BSE
ADHATA GLOBAL LIMITED,ADHHATA.BO,BSE
National Plastic Technologies Ltd,NATPLASTI.BO,BSE
Lead Financial Services  Ltd,LEADFIN.BO,BSE
National Fittings Limited,NATFIT.BO,BSE
Artefact Projects Ltd,ARTEFACT.BO,BSE
Amit International Ltd.,AMITINT.BO,BSE
High Street Filatex Limited,HIGHSTREE.BO,BSE
Nutech Global Ltd.,NUTECGLOB.BO,BSE
DHP India Ltd.,DHPIND.BO,BSE
RRIL LIMITED,RRIL.BO,BSE
Available Finance Ltd.,AVAILFC.BO,BSE
INTEGRA CAPITAL LIMITED,INTCAPL.BO,BSE
Maruti Securities Ltd.,MARUTISE.BO,BSE
SRI HAVISHA HOSPITALITY AND INFRASTRUCTURE LIMITED,HAVISHA.BO,BSE
JAYATMA INDUSTRIES LIMITED,JAYIND.BO,BSE
Roselabs Finance Ltd.,ROSELABS.BO,BSE
Charms Industries Ltd,CHARMS.BO,BSE
KRETTO SYSCON LIMITED,KRETTOSYS.BO,BSE
Dynamic Microsteppers Ltd.,DYNMICR.BO,BSE
Vikalp Securities Ltd.,VIKALPS.BO,BSE
Zydus Wellness Limited,ZYDUSWELL.BO,BSE
WinPro Industries Limited,WINPRO.BO,BSE
Milestone Global Limited,MILESTONE.BO,BSE
Bervin Investments And Leasing Ltd.,BERVINL.BO,BSE
Gujarat Investa Ltd.,GUJINV.BO,BSE
Container Corporation Of India Ltd.,CONCOR.BO,BSE
Eastern Treads Ltd.,EASTRED.BO,BSE
Panacea Biotec Ltd.,PANACEABIO.BO,BSE
Peeti Securities Ltd.,PEETISEC.BO,BSE
MERCURY EV-TECH LIMITED,MERCURYEV.BO,BSE
Choice International Ltd,CHOICEIN.BO,BSE
Shriram Asset Management Co.Ltd.,SRAMSET.BO,BSE
Golechha Global Finance Ltd.,GOLECHA.BO,BSE
Ekansh Concepts Limited,EKANSH.BO,BSE
SPARC ELECTREX LIMITED,SPAR.BO,BSE
Rushabh Precision Bearings Ltd.,RUPEBAR.BO,BSE
The Byke Hospitality    Ltd,BYKE.BO,BSE
GCCL Infrastructure & Projects Ltd.,GCCLINP.BO,BSE
Centenial Surgical Suture Ltd.,CSURGSU.BO,BSE
Arihant Foundations & Housing Ltd.,ARIHANT.BO,BSE
Hasti Finance Ltd.,HASTIFIN.BO,BSE
Upsurge Investment And Finance Ltd.,UPSURGE.BO,BSE
Asian Flora Ltd.,ASFLORA.BO,BSE
Padam Cotton Yarns Ltd.,PADAMCO.BO,BSE
Women Networks Ltd.,WOMENNET.BO,BSE
Polycon International Ltd.,POLYCON.BO,BSE
Source Natural Foods & Herbal Suppl Ltd,SOURCENTRL.BO,BSE
G.G.Automotive Gears Ltd.,GGAUTO.BO,BSE
Almondz Global Securities Limited,ALMONDZ.BO,BSE
LWS Knitwear Ltd,LWSKNIT.BO,BSE
Zicom Electronic Security Systems l,ZICOM.BO,BSE
ANS Limited,ANSINDUS.BO,BSE
Alchemist Corporation Ltd,ALCHCORP.BO,BSE
Tuni Textile Mills Ltd.,TUNITEX.BO,BSE
Radix Industries (India) Limited,RADIXIND.BO,BSE
Kiran Print-Pack Ltd.,KIRANPR.BO,BSE
Narendra Properties Ltd.,NARPROP.BO,BSE
Mega Corporation Ltd,MEGACOR.BO,BSE
BMB Music & Magnetics Ltd.,BMBMUMG.BO,BSE
Tamil Nadu Newsprint And Papers Ltd,TNPL.BO,BSE
Shakti Pumps (India) Ltd.,SHAKTIPUMP.BO,BSE
Systematix Securities Ltd.,SYTIXSE.BO,BSE
Sungold Capital Ltd.,SUNGOLD.BO,BSE
Saffron Industries Limited,SAFFRON.BO,BSE
Prakash Woollen & Synthetic Mills Ltd ,PWASML.BO,BSE
AION-TECH SOLUTIONS LIMITED,GOLDTECH.BO,BSE
Lyons Corporate Market Ltd.,LYONSCO.BO,BSE
Vardhman Concrete Limited,VARDHMAN.BO,BSE
Safal Securities Limited,SAFALSEC.BO,BSE
GRM Overseas Ltd.,GRMOVER.BO,BSE
NCC Finance Ltd.,NCCFIN.BO,BSE
Mohit Industries Limited,MOHITIND.BO,BSE
Polylink Polymers (india) Ltd.,POLYLINK.BO,BSE
Minaxi Textiles Ltd.,MINAXI.BO,BSE
Boston Bio Systems Ltd.,BOSTONBIO.BO,BSE
Continental Controls Ltd.,CONTICON.BO,BSE
Global Infratech & Finance limited,GBLINFRA.BO,BSE
Nouveau Global Ventures Limited,NOUVEAU.BO,BSE
Duke Offshore Ltd.,DUKEOFS.BO,BSE
Cybele  Industries Limited,CYBELEIND.BO,BSE
Filmcity Media Ltd.,FILME.BO,BSE
Cg-Vak Software & Exports Ltd.,CGVAK.BO,BSE
NAVKAR URBANSTRUCTURE LIMITED,NAVKAR.BO,BSE
Blue Coast Hotels Ltd,BLUECOAST.BO,BSE
Omkar Overseas ltd.,OMKAR.BO,BSE
Madhucon Projects Ltd.,MADHUCON.BO,BSE
Sybly Industries Ltd.,SYBLY.BO,BSE
Rajesh Exports Ltd.,RAJESHEXPO.BO,BSE
Esaar (India) Ltd.,ESARIND.BO,BSE
Maris Spinners Ltd.,MARIS.BO,BSE
Indergiri Finance ltd.,INDERGR.BO,BSE
Shukra Bullions Limited,SKRABUL.BO,BSE
Eveready Industries India Ltd.,EVEREADY.BO,BSE
Step Two Corporation Ltd.,STEP2COR.BO,BSE
Orient Tradelink Ltd.,ORIENTTR.BO,BSE
Mahan Industries Ltd.,MAHANIN.BO,BSE
VIKAS PROPPANT & GRANITE LTD.,VIKASPROP.BO,BSE
Desh Rakshak Aushdhalaya Ltd.,DESHRAK.BO,BSE
I.C.S.A. (India) Ltd.,ICSA.BO,BSE
Ace Software Exports ltd.,ACESOFT.BO,BSE
Softrak Venture Investments Ltd.,SOFTRAKV.BO,BSE
Betala Global Securities Ltd.,BETALA.BO,BSE
Hatsun Agro Products Ltd.,HATSUN.BO,BSE
ACCEDERE LIMITED,ACCEDERE.BO,BSE
Sriven Multi-Tech Ltd,SRIMT.BO,BSE
Jyothi Infraventures Ltd.,JYOTHI.BO,BSE
Rishabh Digha Steel And Allied Prod,RISHDIGA.BO,BSE
Maruti Infrastructure Ltd.,MAINFRA.BO,BSE
KOBO BIOTECH LIMITED,KOBO.BO,BSE
Jindal Worldwide Ltd.,JINDWORLD.BO,BSE
Tirupati Industries (India) Ltd,TIRIN.BO,BSE
Somany Ceramics Limited,SOMANYCERA.BO,BSE
Jhaveri Credits & Capital Ltd.,JHACC.BO,BSE
Raghunath Tobacco Co. Ltd.,RAGHUTOB.BO,BSE
DISHA RESOURCES LIMITED,DRL.BO,BSE
Coral India Finance And Housing Ltd,CORALFINAC.BO,BSE
Amit Securities Ltd.,AMITSEC.BO,BSE
Aroma Enterprises (India) Ltd.,AROMAENT.BO,BSE
Ashutosh Paper Mills Ltd.,ASHUTPM.BO,BSE
Sanjivani Paranteral Ltd.,SANJIVIN.BO,BSE
Ranjit Securities Ltd.,RANJITSE.BO,BSE
Vas Infrastructure  Ltd.,VASINFRA.BO,BSE
KMF Builders & Developers Ltd.,KMFBLDR.BO,BSE
Beryl Securities Ltd,BERYLSE.BO,BSE
Rap Media Ltd.,RAP.BO,BSE
Devine Impex Limited,DEVINE.BO,BSE
Bampsl Securities Ltd.,BAMPSL.BO,BSE
GENPHARMASEC LIMITED,GENPHARMA.BO,BSE
Incon Engineers Ltd.,INCON.BO,BSE
Capri Global Capital Limited,CGCL.BO,BSE
Midland Polymers Ltd.,MIDPOLY.BO,BSE
FDC Ltd.,FDC.BO,BSE
Gogia Capital Services Limited,GOGIACAP.BO,BSE
Gorani Industries Ltd.,GORANIN.BO,BSE
KG Petrochem Ltd.,KGPETRO.BO,BSE
UFM Industries Ltd,UFMINDL.BO,BSE
Aadhaar Ventures India Limited,AADHAARVEN.BO,BSE
Meyer Apparel Limited,MAL.BO,BSE
Era Buildsys Limited,ERABUILD.BO,BSE
Starcom Information Technology Ltd,STARCOM.BO,BSE
CENTERAC TECHNOLOGIES LIMITED,CENTERAC.BO,BSE
Country Condo's Ltd,COUNCODOS.BO,BSE
Sangam Health Care Products Ltd.,SANHP.BO,BSE
Orosil Smiths India Limited,OROSMITHS.BO,BSE
TEJASSVI AAHARAM LIMITED,TEJASSVI.BO,BSE
Lincoln Pharmaceuticals ltd.,LINCOLN.BO,BSE
Silver Oak (India) Ltd.,SILVOAK.BO,BSE
PRAVEG LIMITED,PRAVEG.BO,BSE
Suraj Ltd.,SURAJLTD.BO,BSE
Suvidha Infraestate Corporation Limited,SICL.BO,BSE
Marico Limited,MARICO.BO,BSE
Tokyo Finance Ltd.,TOKYOFIN.BO,BSE
B.J.Duplex Boards Ltd.,BJDUP.BO,BSE
Mahavir Industries Limited,MAHAVIRIND.BO,BSE
Vax Housing Finance Corporation Ltd,VAXHS.BO,BSE
National General Industries Ltd.,NATGENI.BO,BSE
Thirdwave Financial Intermediaries,THIRDFIN.BO,BSE
Chhabra Spinners ltd.,CHABRASP.BO,BSE
ABATE AS INDUSTRIES LIMITED,ABATEAS.BO,BSE
Hittco Tools Ltd.,HITTCO.BO,BSE
YUVRAAJ HYGIENE PRODUCTS LTD,YUVRAAJHPL.BO,BSE
RR METALMAKERS INDIA LIMITED,RRMETAL.BO,BSE
Vision Corporation Ltd.,VISIONCO.BO,BSE
Bisil Plast Limited,BISIL.BO,BSE
Inani Securities Ltd.,INANISEC.BO,BSE
Anka India Ltd.,ANKIN.BO,BSE
Vaghani Techno-Build Limited,VAGHANI.BO,BSE
Aris International Limited,ARISINT.BO,BSE
Mayur Leather Products Ltd.,MAYUR.BO,BSE
AMERISE BIOSCIENCES LIMITED,AMERISE.BO,BSE
Frontline Financial Services Ltd.,FRONTFN.BO,BSE
Advik Laboratories Ltd.,ADVIKLA.BO,BSE
Karuturi Global Limited,KGL.BO,BSE
Prithvi Exchange (India) Limited,PRITHVIEXCH.BO,BSE
Khyati Multimedia-Entertainment Ltd,KHYATI.BO,BSE
Rainbow Foundations Ltd,RAINBOWF.BO,BSE
VSD Confin ltd.,VSDCONF.BO,BSE
Trilogic Digital Media Limited,TRILOGIC.BO,BSE
Tricom Fruit Products Limited,TRICOMFRU.BO,BSE
Vidhi Specialty Food Ingredients Limited,VIDHIING.BO,BSE
Bhagiradha Chemicals and Industries,BHAGCHEM.BO,BSE
GACM Technologies Limited,GATECH.BO,BSE
HRB Flouriculture Ltd.,HRBFLOR.BO,BSE
Panchsheel Organic Ltd.,PANCHSHEEL.BO,BSE
Menon Pistons Ltd.,MENNPIS.BO,BSE
Prism Finance Ltd.,PRISMFN.BO,BSE
Greencrest Financial Services Limited,GREENCREST.BO,BSE
Silicon Valley Infotech Ltd.,SILICON.BO,BSE
Gennex Laboratories Ltd,GENNEX.BO,BSE
Hira Automobiles Ltd.,HIRAUTO.BO,BSE
Gini Silk Mills Ltd.,GINISILK.BO,BSE
Prajay Engineers Syndicate Ltd.,PRAENG.BO,BSE
BIOGEN PHARMACHEM INDUSTRIES LIMITED,BIOGEN.BO,BSE
G.k.Consultants Ltd.,GKCONS.BO,BSE
APOLLO PIPES LIMITED,APOLLOPIPE.BO,BSE
Unjha Formulations Ltd.,UNJHAFOR.BO,BSE
Poly Medicure Ltd,POLYMED.BO,BSE
PFL Infotech Ltd.,PFLINFOTC.BO,BSE
SHRADDHA PRIME PROJECTS LTD,SHRADDHA.BO,BSE
Cistro Telelink Ltd.,CISTRO.BO,BSE
Kachchh Minerals Ltd.,KACHCHH.BO,BSE
Padmanabh Alloys & Polymers Ltd.,PADALPO.BO,BSE
Kaiser Corporation Limited,KACL.BO,BSE
Sapan Chemicals Limited,SAPANCHEM.BO,BSE
KCL Infra Projects Limited,KCLINFRA.BO,BSE
Seshachal Technologies Ltd,SESHACHAL.BO,BSE
Atul Auto Limited,ATULAUTO.BO,BSE
Scan Projects Ltd,SCANPRO.BO,BSE
Prerna Infrabuild Limited,PRERINFRA.BO,BSE
Metal Coatings (India) Ltd.,METALCO.BO,BSE
SGN Telecoms Ltd.,SGNTE.BO,BSE
Ganga Papers India Ltd,GANGAPA.BO,BSE
Tirupati Sarjan Ltd.,TIRSARJ.BO,BSE
Nuway Organic Naturals (India) Ltd.,NUWAY.BO,BSE
Munoth Financial Services Ltd.,MUNOTHFI.BO,BSE
Rodium Realty Limited,RODIUM.BO,BSE
RCC Cements Ltd,RCCEMEN.BO,BSE
Nagarjuna Agritech Ltd.,NAGTECH.BO,BSE
Natura Hue Chem Ltd.,NATHUEC.BO,BSE
IEC Education Limited,IECEDU.BO,BSE
Indus Finance Limited,INDUSFINL.BO,BSE
Lahoti Overseas Ltd.,LAHOTIOV.BO,BSE
ZENITH STEEL PIPES AND  INDUSTRIES LIMITED,ZENITHSTL.BO,BSE
Trinity League India Limited,TRINITYLEA.BO,BSE
Asian Star Co. Ltd.,ASTAR.BO,BSE
Prabhav Industries Limited,PRABHAVIN.BO,BSE
ORIENTAL RAIL INFRASTRUCTURE LIMITED,ORIRAIL.BO,BSE
Joindre Capital Services Ltd.,JOINDRE.BO,BSE
Bharat Agri Fert and Realty Ltd,BHARATAGRI.BO,BSE
Sigrun Holdings Limited,SIGRUN.BO,BSE
Aagam Capital Limited,AAGAMCAP.BO,BSE
Unitech International Ltd,UNITINT.BO,BSE
Sacheta Metals Ltd.,SACHEMT.BO,BSE
Popular Estate Management Ltd,POPULARES.BO,BSE
Anjani Finance Ltd,ANJANIFIN.BO,BSE
Gujarat Metallic Coal & Coke Ltd,GMETCOAL.BO,BSE
SVA India Ltd,SVAINDIA.BO,BSE
Rahul Merchandising ltd.,RAHME.BO,BSE
Rexnord Electronics & Controls Ltd.,REXNORD.BO,BSE
INTEGRATED INDUSTRIES LIMITED,IIL.BO,BSE
Khandwala Securities Ltd.,KHANDSE.BO,BSE
Sawaca Business Machines Ltd.,SAWABUSI.BO,BSE
Sanguine Media Ltd.,SANGUI.BO,BSE
CCL International Ltd,CCLINTER.BO,BSE
Gallops Enterprise  Limited,GALLOPENT.BO,BSE
CROISSANCE LIMITED,CROISSANCE.BO,BSE
Madhuveer Com 18 Network Limited,MADHUVEER.BO,BSE
Galaxy Agrico Exports Ltd.,GALAGEX.BO,BSE
Gopal Iron & Steels Co.(Gujarat) Lt,GOPAIST.BO,BSE
Twinstar Industries Limited,TWINSTAR.BO,BSE
Hindustan Appliances Ltd,HINDAPL.BO,BSE
Agarwal Industrial Corporation Limited,AGARIND.BO,BSE
Dhampure Speciality Sugars Ltd.,DHAMPURE.BO,BSE
Shantanu Sheorey Aquakult ltd.,SHAQUAK.BO,BSE
Golden Carpets Limited.,GOLCA.BO,BSE
Innocorp Limited,INNOCORP.BO,BSE
Sarthak Industries Ltd.,SARTHAKIND.BO,BSE
Sai Capital Ltd.,SAICAPI.BO,BSE
Blue Chip India Ltd,BLUECHIP.BO,BSE
LEXORAA INDUSTRIES LIMITED,LEXORAA.BO,BSE
Chadha Papers Ltd.,CHADPAP.BO,BSE
Vertex Securities Ltd.,VERTEX.BO,BSE
Riba Textiles Ltd.,RIBATEX.BO,BSE
GCCL Construction And Realities Ltd,GCCL.BO,BSE
Newtime Infrastructure Limited,NEWINFRA.BO,BSE
Kashyap Tele-Medicines Limited,KASHYAP.BO,BSE
Shree Metalloys Limited,SHREMETAL.BO,BSE
IITL PROJECTS LIMITED,IITLPROJ.BO,BSE
Hari Govind International Ltd.,HARIGOV.BO,BSE
Trident Tools Limited,TRIDETOOL.BO,BSE
Chartered Logistics Ltd,CHLOGIST.BO,BSE
Ambika Cotton Mills Ltd.,AMBIKCO.BO,BSE
HIND ALUMINIUM INDUSTRIES LTD.,HINDALUMI.BO,BSE
Senthil Infotek Limited,SENINFO.BO,BSE
Spectrum Foods Limited,SPECFOOD.BO,BSE
Deccan Polypacks Ltd,DECPO.BO,BSE
Amraworld Agrico Ltd.,AMRAAGRI.BO,BSE
Auto Pins (India) Ltd.,AUTOPINS.BO,BSE
Odyssey Corporation Ltd.,ODYCORP.BO,BSE
VUENOW INFRATECH LIMITED,VUENOW.BO,BSE
Inducto Steels ltd.,INDCTST.BO,BSE
Sam Industries Ltd.,SAMINDUS.BO,BSE
Shree Vatsaa Finance & Leasing Ltd.,SHVFL.BO,BSE
VASHU BHAGNANI INDUSTRIES LIMITED,POOJAENT.BO,BSE
Gravity (India) Ltd.,GRAVITY.BO,BSE
ESPIRE HOSPITALITY LIMITED,ESPIRE.BO,BSE
LCC Infotech Ltd.,LCCINFOTEC.BO,BSE
Filatex Fashions Ltd,FILATFASH.BO,BSE
AARCON FACILITIES LIMITED,AARCON.BO,BSE
Sindhu Trade Links Limited,SINDHUTRAD.BO,BSE
Jain Studios Ltd.,JAINSTUDIO.BO,BSE
Unistar Multimedia Ltd,UNISTRMU.BO,BSE
Emmsons International Limited,EMMSONS.BO,BSE
Zenotech Laboratories Limited,ZENOTECH.BO,BSE
Hindustan Bio Sciences Ltd.,HINDBIO.BO,BSE
Frontline Corporation Limited,FRONTCORP.BO,BSE
Swelect Energy Systems Limited,SWELECTES.BO,BSE
Wallfort Financial Services Ltd.,WALLFORT.BO,BSE
KDDL Ltd,KDDL.BO,BSE
Adinath Exim Resources Ltd.,ADIEXRE.BO,BSE
Abhinav Capital Services Limited,ABHICAP.BO,BSE
3B BlackBio Dx Limited,3BBLACKBIO.BO,BSE
Sumuka Agro Industries Limited,SUMUKA.BO,BSE
Interworld Digital Ltd.,INTERDIGI.BO,BSE
MONIND LIMITED,MONIND.BO,BSE
KSS Limited,KSERASERA.BO,BSE
Shri Kalyan Holdings Ltd.,SHKALYN.BO,BSE
Vandana Knitwear Limited,VANDANA.BO,BSE
EPUJA SPIRITECH LIMITED,EPUJA.BO,BSE
Indo-City Infotech Ltd.,INDOCITY.BO,BSE
SBEC Sugar Ltd.,SBECSUG.BO,BSE
Mega Fin (India) Ltd.,MEGFI.BO,BSE
Brijlaxmi Leasing & Finance ltd.,BRIJLEAS.BO,BSE
BSEL ALGO LIMITED,BSELALGO.BO,BSE
Reliable Ventures India Ltd,RELIABVEN.BO,BSE
Triumph International Finance India,TRIUMPIN.BO,BSE
Bank Of Baroda,BANKBARODA.BO,BSE
SMC Credits ltd.,SMCREDT.BO,BSE
G-Tech Info-Training Ltd.,GTEIT.BO,BSE
Mohite Industries Limited,MOHITE.BO,BSE
Andhra Cement Ltd.,ACL.BO,BSE
SKM Egg Products Exports (India) Lt,SKMEGGPROD.BO,BSE
Welspun Corp Limited,WELCORP.BO,BSE
H.S.India Ltd.,HOTLSILV.BO,BSE
Bank of India,BANKINDIA.BO,BSE
Indraprastha Medical Corporation Lt,INDRAMEDCO.BO,BSE
JOHNSON PHARMACARE LIMITED,JOHNPHARMA.BO,BSE
Gail (India) Ltd.,GAIL.BO,BSE
Vaibhav Global Ltd,VAIBHAVGBL.BO,BSE
TRESCON LIMITED,TRESCON.BO,BSE
Gujarat State Financial corporation,GUJSTATFIN.BO,BSE
Baffin Engineering Projects Ltd.,BAFEG.BO,BSE
JK Paper Ltd.,JKPAPER.BO,BSE
Saregama India Ltd.,SAREGAMA.BO,BSE
Minolta Finance Ltd.,MINOLTAF.BO,BSE
Alka Securities Ltd.,ALKASEC.BO,BSE
Omkar Pharmachem Ltd.,OMKARPH.BO,BSE
Adroit Infotech Limited,ADROITINFO.BO,BSE
Cybertech Systems and Software Ltd.,CYBERTECH.BO,BSE
ICICI Bank Ltd.,ICICIBANK.BO,BSE
Cyient Limited,CYIENT.BO,BSE
Engineers India Ltd.,ENGINERSIN.BO,BSE
Dhanlaxmi Bank Limited,DHANBANK.BO,BSE
Gujarat Mineral Development Corpora,GMDCLTD.BO,BSE
Gayatri Sugars Ltd.,GAYATRI.BO,BSE
IndusInd Bank Ltd.,INDUSINDBK.BO,BSE
India Tourism Development Corporati,ITDC.BO,BSE
Jammu and Kashmir Bank Ltd.,J&KBANK.BO,BSE
City Union Bank Ltd,CUB.BO,BSE
Archies Ltd.,ARCHIES.BO,BSE
AXIS Bank Ltd.,AXISBANK.BO,BSE
HB Stockholdings Ltd.,HBSL.BO,BSE
Siel Financial Services Ltd.,SIELFNS.BO,BSE
South Indian Bank Ltd.,SOUTHBANK.BO,BSE
Energy Development Company Ltd.,ENERGYDEV.BO,BSE
Sonata Software Ltd.,SONATSOFTW.BO,BSE
Bengal Tea & fabrics Ltd.,BENGALT.BO,BSE
National Aluminium Co. Ltd.,NATIONALUM.BO,BSE
India Nippon Electricals Ltd,INDNIPPON.BO,BSE
Nalwa Sons Investment Ltd,NSIL.BO,BSE
Apar Industries Ltd,APARINDS.BO,BSE
TCI Industries Ltd.,TCIIND.BO,BSE
ACCELYA SOLUTIONS INDIA LIMITED,ACCELYA.BO,BSE
ORCHASP LIMITED,ORCHASP.BO,BSE
Landmarc Leisure Corporation Ltd.,LANDMARC.BO,BSE
HCL Technologies Ltd,HCLTECH.BO,BSE
TCFC Finance Ltd,TCFCFINQ.BO,BSE
Geojit Financial Services Limited,GEOJITFSL.BO,BSE
Jindal Steel & Power Ltd,JINDALSTEL.BO,BSE
BLB Limited,BLBLIMITED.BO,BSE
Glenmark Pharmaceuticals ltd,GLENMARK.BO,BSE
Wockhardt Ltd,WOCKPHARMA.BO,BSE
Integrated Hi-tech ltd.,INTEGHIT.BO,BSE
KJMC Corporate Advisors (India) Ltd.,KJMCCORP.BO,BSE
Ind-Swift Laboratories Ltd.,INDSWFTLAB.BO,BSE
Melstar Information Technologies Ltd.,MELSTAR.BO,BSE
GE Power India Limited,GEPIL.BO,BSE
Shree Rama Multi-tech Ltd.,SHREERAMA.BO,BSE
Mahindra Lifespace Developers Ltd.,MAHLIFE.BO,BSE
GROARC INDUSTRIES INDIA LIMITED,GROARC.BO,BSE
S Kumars.com Ltd.,SKUMAR.BO,BSE
Vaarad Ventures Ltd,VAARAD.BO,BSE
Zydus Lifesciences Limited,ZYDUSLIFE.BO,BSE
Shiva Cement Ltd.,SHIVACEM.BO,BSE
Cinevista Limited,CINEVISTA.BO,BSE
Intense Technologies,INTENTECH.BO,BSE
Danlaw Technologies India Ltd.,DANLAW.BO,BSE
Biopac India Corporation Ltd,BIOPAC.BO,BSE
Ajanta Pharma Ltd.,AJANTPHARM.BO,BSE
Cura Technologies Limited,CURATECH.BO,BSE
HB Portfolio Ltd.,HBPOR.BO,BSE
HB Estate Developers Ltd.,HBESD.BO,BSE
Ambica Agarbathies & Aroma Ind. Ltd.,AMBICAAGAR.BO,BSE
Baron Infotech Ltd.,BARONINF.BO,BSE
Compucom Software Lt.,COMPUSOFT.BO,BSE
Omni Axs Software Ltd.,OMNIAX.BO,BSE
IZMO Limited,IZMO.BO,BSE
Commex Technology Limited,COMMEXTECH.BO,BSE
TVS Motor Company Ltd.,TVSMOTOR.BO,BSE
SoftSol India Limited.,SOFTSOL.BO,BSE
ALLCARGO GATI LIMITED,ACLGATI.BO,BSE
Subex  Ltd,SUBEXLTD.BO,BSE
Transport Corporation of India Ltd,TCI.BO,BSE
Padmalaya Telefilms Ltd.,PADMALAYAT.BO,BSE
Aksh Optifibre Ltd.,AKSHOPTFBR.BO,BSE
Virgo Global Limited,VIRGOGLOB.BO,BSE
Picturehouse Media Limited,PICTUREHS.BO,BSE
Triveni Engineering & Industries Ltd,TRIVENI.BO,BSE
Mukta Arts Ltd.,MUKTAARTS.BO,BSE
Hit Kit Global Solutions Ltd,HITKITGLO.BO,BSE
Nagpur Power & Industries Ltd,NAGPI.BO,BSE
Dynacons Systems & Solutions Ltd.,DSSL.BO,BSE
PNB Gilts Ltd,PNBGILTS.BO,BSE
BRIGHTCOM GROUP LIMITED,BCG.BO,BSE
Ramco Industries Ltd,RAMCOIND.BO,BSE
Ramco Systems Ltd,RAMCOSYS.BO,BSE
Tata Teleservices (Maharashtra) Ltd.,TTML.BO,BSE
Virinchi Limited,VIRINCHI.BO,BSE
WEP Solutions Ltd,WEPSOLN.BO,BSE
Sterlite Technologies Limited.,STLTECH.BO,BSE
TIPS MUSIC LIMITED,TIPSMUSIC.BO,BSE
MRO-TEK Realty Limited,MRO-TEK.BO,BSE
Universal Arts Ltd,UNIVARTS.BO,BSE
FIRST FINTEC LIMITED,FIRSTFIN.BO,BSE
Baba Arts Ltd,BABA.BO,BSE
Balaji Telefilms Ltd.,BALAJITELE.BO,BSE
Tyche Industries Ltd.,TYCHE.BO,BSE
California Software Co. Ltd.,CALSOFT.BO,BSE
Pritish Nandy Communications Ltd,PNC.BO,BSE
Indian Overseas Bank,IOB.BO,BSE
Valecha Engineering Ltd.,VALECHAENG.BO,BSE
Taj GVK Hotels & Resorts Ltd.,TAJGVK.BO,BSE
Opto Circuits (India) Ltd.,OPTOCIRCUI.BO,BSE
Creative Eye Ltd.,CREATIVEYE.BO,BSE
AXISCADES TECHNOLOGIES LIMITED,AXISCADES.BO,BSE
KONNDOR INDUSTRIES LIMITED,KONNDOR.BO,BSE
Usha Martin Education & Solutions Limited,UMESLTD.BO,BSE
BIRLASOFT LIMITED,BSOFT.BO,BSE
USG Tech Solutions Ltd,USGTECH.BO,BSE
Fourth Generation Information Systems Ltd,4THGEN.BO,BSE
